,Unnamed: 0,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category,inBudgetPrice,CustomerValue
12363,10,estatos,womens casual wear slip on heeled sandals - white,"Size:38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12364,14,lemon & pepper,womens casual wear slipon heels - gunmetal,"Size:35,36,37,38,39",21.99,10.99,0.5,Footwear-Women,20,20
12365,0,haute curry,womens casual wear slipon heels - navy,"Size:35,37,40",21.99,10.99,0.5,Footwear-Women,20,20
12366,7,lemon & pepper,womens casual wear slipon heels - gold,"Size:36,38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12367,2,lemon & pepper,womens casual wear slipon heels - yellow,"Size:36,37,38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12368,7,ceriz,artificial leather open toe womens casual sandals - blue,Size:36,21.99,10.99,0.5,Footwear-Women,20,20
12369,6,haute curry,womens party wear slipon heels - gold,"Size:37,40",21.99,10.99,0.5,Footwear-Women,20,20
12370,13,ceriz,artificial leather womens casual sandals - rose gold,Size:37,21.99,10.99,0.5,Footwear-Women,20,20
12371,4,haute curry,womens casual wear slip on heels - pink,"Size:36,37,38,39",21.99,10.99,0.5,Footwear-Women,20,20
12372,7,ceriz,artificial leather womens loafers - pink,Size:39,21.99,10.99,0.5,Footwear-Women,20,20
12373,2,reebok,mesh lace up womens sports shoes - pink,Size:9.5,21.99,10.99,0.5,Footwear-Women,20,20
12374,3,estatos,womens casual wear slip on heeled sandals - black,"Size:37,38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12375,19,haute curry,womens casual wear slip on wedges - gold,"Size:36,37,38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12376,17,haute curry,womens casual wear slip on wedges - gold,"Size:36,37,38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12377,21,ceriz,synthetic open toe womens casual sandals - grey,"Size:36,37",21.99,10.99,0.5,Footwear-Women,20,20
12378,13,lemon & pepper,womens casual wear slipon flats - peach,"Size:36,37,38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12379,20,estatos,womens casual wear slip on heeled sandals - blue,"Size:37,38,39,40,41",21.99,10.99,0.5,Footwear-Women,20,20
12380,2,modare,womens casual wear slip on flats - camel,"Size:36,37",21.99,10.99,0.5,Footwear-Women,20,20
12381,10,ceriz,artificial leather womens casual wedges - pewter,"Size:36,39",21.99,10.99,0.5,Footwear-Women,20,20
12382,24,ceriz,synthetic leather round toe womens casual loafers - mustard,"Size:35,36",21.99,10.99,0.5,Footwear-Women,20,20
12383,4,haute curry,womens casual wear slip on heels - black,Size:40,21.99,10.99,0.5,Footwear-Women,20,20
12384,24,haute curry,womens casual wear slip on heels - black,"Size:36,37,38,39,40",21.99,10.99,0.5,Footwear-Women,20,20
12385,6,varanga,womens multi color flared kalidaar palazzo with dori and heavy gota tassels - multi,"Size:Medium,Small",21.99,12.09,0.4,Indianwear-Women,20,20
12386,16,monrow,synthetic slipon womens party sandals - rose gold,Size:40,21.99,12.97,0.4,Footwear-Women,20,20
12387,6,zink london,embroidered viscose mandarin womens top - blue,"Size:Large,Medium,Small,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12388,16,zink london,floral polyester round neck womens short dress - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12389,5,madame,pencil fit above knee cotton blend womens casual skirt - ice blue,"Size:26,28,30,32,34,36",21.99,13.19,0.4,Westernwear-Women,20,20
12390,14,magre,solid polyester blend regular fit womens casual pants - black,"Size:Large,Medium,X-Small",21.99,13.19,0.4,Westernwear-Women,20,20
12391,2,zink london,abstract short sleeves polyester womens playsuit - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12392,13,zink london,embroidered cotton round neck womens top - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12393,20,madame,solid cotton round neck womens top - peach,"Size:Large,Medium,Small,X-Large,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12394,24,magre,solid polyester blend regular fit womens casual pants - blue,"Size:Large,Medium,Small",21.99,13.19,0.4,Westernwear-Women,20,20
12395,3,zink london,solid sleeveless polyester womens jumpsuit - blue,"Size:Large,Medium,Small,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12396,6,zink london,stripes cotton collar neck womens top - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12397,7,magre,solid polyester blend regular fit womens casual pants - maroon,"Size:Large,Medium,Small,X-Small",21.99,13.19,0.4,Westernwear-Women,20,20
12398,13,zink london,embellished polyester high neck womens top - natural,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12399,19,zink london,printed polyester square neck womens dress - yellow,"Size:Large,Medium,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12400,8,pepe,all over print viscose linen collar neck womens casual shirt - multi,"Size:Large,Medium,Small,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12401,1,zink london,floral viscose high neck womens top - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12402,3,zink london,regular fit regular length polyester womens party wear skirt - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12403,19,zink london,solid polyester blend square neck womens dress - mint,"Size:Large,Medium,Small,X-Large,X-Small",21.99,13.19,0.4,Westernwear-Women,20,20
12404,8,madame,solid fleece hood womens sweatshirt - leaf green,"Size:Small,XX-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12405,3,pepe,tencel tie up neck� womens casual shirt - indigo,"Size:Large,Small,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12406,4,pepe,skinny fit cotton blend womens jeans - denim,"Size:26,28,30,32,34",21.99,13.19,0.4,Westernwear-Women,20,20
12407,12,pepe,washed tencel round neck womens top - indigo,"Size:Large,Medium,Small,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12408,0,pepe,solid cotton blend round neck womens casual shirt - white,"Size:Large,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12409,0,pepe,denim tencel denim round neck womens top - light blue,"Size:Large,Medium,Small,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12410,7,zink london,printed polyester round neck womens dress - off white,"Size:Large,Medium,Small,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12411,12,pepe,fit regular length denim womens jeans - mid blue,"Size:26,28,30,32,34",21.99,13.19,0.4,Westernwear-Women,20,20
12412,21,allen solly,womens skinny fit mild distressed jeans - navy,Size:26,21.99,13.19,0.4,Westernwear-Women,20,20
12413,24,crimsoune club,womens blue solid denim - blue,"Size:26,32,34,36",21.99,13.19,0.4,Westernwear-Women,20,20
12414,2,madame,solid round neck polyester womens regular top - wine,Size:Small,21.99,13.19,0.4,Westernwear-Women,20,20
12415,0,crimsoune club,womens navy blue solid denim - navy,"Size:30,32,34,36",21.99,13.19,0.4,Westernwear-Women,20,20
12416,7,crimsoune club,womens blue solid denim - blue,"Size:26,30,32",21.99,13.19,0.4,Westernwear-Women,20,20
12417,17,madame,solid polyester choker neck womens sweatshirt - coffee,Size:XX-Large,21.99,13.19,0.4,Westernwear-Women,20,20
12418,7,zink london,solid cotton regular fit womens casual pants - pink,"Size:Large,Medium,Small,X-Large",21.99,13.19,0.4,Westernwear-Women,20,20
12419,3,zink london,textured polyester womens ankle length palazzo - black,"Size:Large,Medium,Small,X-Large,X-Small",21.99,13.19,0.4,Indianwear-Women,20,20
12420,25,global desi,abstract mandarin collar viscose womens festive wear gown - indigo,Size:Small,21.99,13.19,0.4,Indianwear-Women,20,20
12421,3,vastranand,solid zari cotton blend festive wear womens regular saree - white,Nan,21.99,13.19,0.4,Indianwear-Women,20,20
12422,11,global desi,solid viscose round neck regular fit womens tunic - navy,Size:X-Small,21.99,13.19,0.4,Indianwear-Women,20,20
12423,23,global desi,womens cotton v-neck tops & tunics - navy,"Size:Large,Small,X-Small",21.99,13.19,0.4,Indianwear-Women,20,20
12424,0,global desi,abstract round neck straight womens kurta - natural,"Size:XL,Medium,Small,X-Small",21.99,13.19,0.4,Indianwear-Women,20,20
12425,6,global desi,tropical round neck straight womens kurta - blue,"Size:Large,Medium,Small,X-Small",21.99,13.19,0.4,Indianwear-Women,20,20
12426,25,vastranand,solid zari net festive wear womens regular saree - green,Nan,21.99,13.19,0.4,Indianwear-Women,20,20
12427,4,vastranand,stripes zari cotton blend festive wear womens regular saree - maroon,Nan,21.99,13.19,0.4,Indianwear-Women,20,20
12428,18,global desi,solid off shoulder womens top - natural,"Size:Large,X-Small",21.99,13.19,0.4,Indianwear-Women,20,20
12429,13,global desi,tropical tie up neck womens kurta - aqua,"Size:Large,Medium,Small",21.99,13.19,0.4,Indianwear-Women,20,20
12430,8,vastranand,stripes zari cotton blend festive wear womens regular saree - pink,Nan,21.99,13.19,0.4,Indianwear-Women,20,20
12431,15,triumph,wired strapless heavily padded womens t-shirt bra - pink,"Size:34-C,34-D,34-E,34-F,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",21.99,13.19,0.4,Lingerie&Nightwear-Women,20,20
12432,11,triumph,wired strapless heavily padded womens t-shirt bra - black,"Size:34-C,34-D,34-E,34-F,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F",21.99,13.19,0.4,Lingerie&Nightwear-Women,20,20
12433,4,triumph,non wired fixed straps heavily padded womens every day bra - yellow,"Size:32-B,32-C,32-D,32-E,34-B,34-C,34-D,34-E,36-B,36-C,36-D,36-E,38-C,38-D,38-E",21.99,13.19,0.4,Lingerie&Nightwear-Women,20,20
12434,13,ceriz,pu slip on womens casual sandals - natural,"Size:35,36,37,38,39",21.99,13.19,0.4,Footwear-Women,20,20
12435,5,ceriz,pu slip on womens casual loafers - navy,"Size:35,36,37,38,39,40",21.99,13.19,0.4,Footwear-Women,20,20
12436,18,estatos,womens party wear buckle closure heels - pink,"Size:39,40",21.99,13.19,0.4,Footwear-Women,20,20
12437,5,estatos,womens party wear buckle closure heels - red,"Size:38,39,40,41",21.99,13.19,0.4,Footwear-Women,20,20
12438,0,ceriz,pu slip on womens casual loafers - grey,"Size:35,36,37,38,39,40",21.99,13.19,0.4,Footwear-Women,20,20
12439,6,monrow,synthetic slipon womens party sandals - black,"Size:37,38,39,40,41",21.99,14.07,0.3,Footwear-Women,20,20
12440,10,global desi,floral cotton round neck women a line tunic - mint,"Size:XL,Large,Medium,Small,X-Small,XX-Large",21.99,14.29,0.3,Indianwear-Women,20,20
12441,18,global desi,chevron viscose shirt collar womens straight gown - pink,"Size:Medium,X-Small",21.99,14.29,0.3,Indianwear-Women,20,20
12442,4,vastranand,structured zari linen festive wear womens regular saree - orange,Nan,21.99,14.29,0.3,Indianwear-Women,20,20
12443,11,van heusen,solid regular fit polyester womens formal pants - navy,"Size:26,28,32",21.99,14.99,0.3,Westernwear-Women,20,20
12444,4,van heusen,solid polyester regular fit womens pants - black,"Size:26,30,32",21.99,14.99,0.3,Westernwear-Women,20,20
12445,21,van heusen,solid regular fit polyester womens formal pants - green,"Size:26,28,30,32,34",21.99,14.99,0.3,Westernwear-Women,20,20
12446,12,van heusen,printed polyester asymmetric womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small",21.99,14.99,0.3,Westernwear-Women,20,20
12447,20,van heusen,printed cotton round neck womens dress - light blue,"Size:Medium,Small,X-Small",21.99,14.99,0.3,Westernwear-Women,20,20
12448,19,van heusen,solid polyester regular fit womens pants - black,"Size:26,28,30,32,34",21.99,14.99,0.3,Westernwear-Women,20,20
12449,20,spykar,regular fit regular length cotton lycra womens jeans - light blue,"Size:26,28,30,32,34,36",21.99,15.39,0.3,Westernwear-Women,20,20
12450,4,madame,solid cotton collar neck womens casual shirt - black,"Size:Large,Medium,Small,X-Large,XX-Large",21.99,15.39,0.3,Westernwear-Women,20,20
12451,14,spykar,regular fit regular cotton lycra womens jeans - mid blue,"Size:26,28,30,32,34,36",21.99,15.39,0.3,Westernwear-Women,20,20
12452,21,crimsoune club,stripes collared lyocell womens jumpsuits - red,"Size:Large,Medium,Small,X-Large",21.99,15.39,0.3,Westernwear-Women,20,20
12453,4,global desi,solid polyester womens festive wear shrug - off white,"Size:XL,Large,Small",21.99,15.39,0.3,Westernwear-Women,20,20
12454,17,crimsoune club,skinny ankle length cotton blend womens jeans - white,"Size:26,28,32",21.99,15.39,0.3,Westernwear-Women,20,20
12455,6,aurelia,printed polyester round neck womens straight dress - grey,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,15.39,0.3,Indianwear-Women,20,20
12456,4,aurelia,round neck cotton straight designer womens dresses - grey,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",21.99,15.39,0.3,Indianwear-Women,20,20
12457,1,global desi,floral key hole neck straight womens kurta - black,"Size:Large,Small,X-Small",21.99,15.39,0.3,Indianwear-Women,20,20
12458,1,global desi,floral polyester mandarin womens fit and flare top - mustard,Size:X-Small,21.99,15.39,0.3,Indianwear-Women,20,20
12459,17,haute curry,pu slip on womens round toe flats - rose gold,"Size:36,37,38,39,40",21.99,15.39,0.3,Footwear-Women,20,20
12460,4,haute curry,pu slip on womens round toe flats - grey,"Size:36,37,38,39,40",21.99,15.39,0.3,Footwear-Women,20,20
12461,16,ceriz,polyurethane pointed toe womens casual sandals - lilac,"Size:35,36,37,38,39,40,41",21.99,15.39,0.3,Footwear-Women,20,20
12462,6,ceriz,polyurethane round toe womens casual loafers - navy,"Size:35,36,37,38,39,40,41",21.99,15.39,0.3,Footwear-Women,20,20
12463,19,lemon & pepper,suede slipon womens casual flats - grey,"Size:36,37,38,39,40,41",21.99,15.39,0.3,Footwear-Women,20,20
12464,6,ceriz,polyurethane pointed toe womens casual sandals - navy,"Size:35,36,37,38,39,40,41",21.99,15.39,0.3,Footwear-Women,20,20
12465,7,ceriz,polyurethane round toe womens casual loafers - grey,"Size:35,36,37,38,39,40,41",21.99,15.39,0.3,Footwear-Women,20,20
12466,21,lemon & pepper,pu open back womens casual wedge heel sandals - grey,"Size:36,37,38,39,40,41",21.99,15.39,0.3,Footwear-Women,20,20
12467,15,ceriz,polyurethane pointed toe womens casual sandals - natural,"Size:35,36,37,38,39,40",21.99,15.39,0.3,Footwear-Women,20,20
12468,8,lemon & pepper,pu slipon womens casual flats - peach,"Size:36,37,38,39,40,41",21.99,15.39,0.3,Footwear-Women,20,20
12469,19,ceriz,polyurethane pointed toe womens casual sandals - pewter,"Size:35,36,37,38,39,40",21.99,15.39,0.3,Footwear-Women,20,20
12470,19,lemon & pepper,pu open back womens casual wedge heel sandals - pink,"Size:36,37,38",21.99,15.39,0.3,Footwear-Women,20,20
12471,19,and,solid round neck polyester womens a-line top - black,"Size:8,10,12,14",21.99,17.59,0.2,Westernwear-Women,20,20
12472,9,global desi,solid cotton round neck womens kurta - pink,"Size:XL,Large,Medium,Small,X-Small,XX-Large",21.99,17.59,0.2,Indianwear-Women,20,20
12473,9,suti,printed polyester boat neck womens a line kurti - coral,Size:XX-Large,21.99,17.59,0.2,Indianwear-Women,20,20
12474,13,neerus,embroidered round neck rayon womens a-line kurta - grape,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",21.99,17.59,0.2,Indianwear-Women,20,20
12475,18,neerus,solid rayon mandarin womens a line kurta - green,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",21.99,17.59,0.2,Indianwear-Women,20,20
12476,24,lemon & pepper,polyurethane slipon womens casual flats - peach,"Size:36,37,38,39,40,41",21.99,17.59,0.2,Footwear-Women,20,20
12477,13,lemon & pepper,polyurethane slipon womens casual flats - yellow,"Size:36,37,39,40",21.99,17.59,0.2,Footwear-Women,20,20
12478,2,giva,sterling silver cubic zirconia womens western bracelet,Nan,21.99,17.59,0.2,Jewellery-Women,20,20
12479,7,and,solid polyester regular fit womens pants - black,"Size:28,30,32,36,38",21.99,19.79,0.1,Westernwear-Women,20,20
12480,13,parfait,non wired fixed straps lightly padded womens bralette - pink,"Size:32-D,32-DD,32-E,32-F,32-FF,32-G,34-D,34-DD,34-E,34-F,34-FF,34-G,36-D,36-DD,36-E,36-F,36-FF,36-G,38-D,38-DD,38-E,38-F,38-FF,38-G,40-D,40-DD,40-E,40-F,40-FF,40-G,42-D,42-DD,42-E,42-F,44-D,44-DD,44-E,44-F",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12481,0,parfait,non wired fixed straps lightly padded womens bralette - 106_multi,"Size:32-D,32-DD,32-E,32-F,32-FF,32-G,34-D,34-DD,34-E,34-F,34-FF,34-G,36-D,36-DD,36-E,36-F,36-FF,36-G,38-D,38-DD,38-E,38-F,38-FF,38-G,40-D,40-DD,40-E,40-F,40-FF,40-G,42-D,42-DD,42-E,42-F,44-D,44-DD,44-E,44-F",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12482,24,parfait,wired fixed straps lightly padded womens t-shirt bra - black,"Size:32-D,32-DD,32-F,32-FF,32-G,34-D,34-DD,34-E,34-F,34-FF,34-G,36-D,36-DD,36-E,36-F,36-FF,36-G,38-D,38-DD,38-E,38-F,38-FF,38-G,40-DD,40-E,40-F,40-FF,40-G,42-D,42-DD,42-E,42-F,42-FF,42-G,44-D,44-DD,44-E,44-F,44-FF,44-G",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12483,7,parfait,non wired fixed straps non padded womens bralette - lavender,"Size:32-D,32-DD,32-E,34-D,34-DD,34-E,36-D,36-DD,36-E,38-D,38-DD,38-E",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12484,18,parfait,non wired fixed straps non padded womens bralette - black,"Size:32-D,32-DD,32-E,34-D,34-DD,34-E,36-D,36-DD,36-E,38-D,38-DD,38-E",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12485,23,parfait,wired fixed straps lightly padded womens t-shirt bra - natural,"Size:32-D,32-DD,32-F,32-FF,32-G,34-D,34-DD,34-E,34-F,34-FF,34-G,36-D,36-DD,36-E,36-F,36-FF,36-G,38-D,38-DD,38-E,38-F,38-FF,38-G,40-DD,40-E,40-F,40-FF,40-G,42-D,42-DD,42-E,42-F,42-FF,42-G,44-D,44-DD,44-E,44-F,44-FF,44-G",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12486,15,parfait,non wired removable straps non padded womens bralette - black,"Size:32-C,34-C,36-C",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12487,19,parfait,wired regular straps padded womens t-shirt bra - natural,"Size:30-D,30-DD,32-D,32-DD,34-D,34-DD,34-E,36-D,36-DD,36-E,38-D,38-DD,38-E,FRSZ",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12488,0,parfait,non wired removable straps non padded womens bralette - lavender,"Size:32-C,34-C,36-C",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12489,18,parfait,womens ciara bralette - sea green,"Size:30-D,30-DD,32-D,38-D",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12490,0,parfait,wired regular straps padded womens every day bra - black,"Size:36-G,38-F,38-G,40-G,42-G",21.99,19.79,0.1,Lingerie&Nightwear-Women,20,20
12495,7,faballey,solid round neck georgette womens tiered dresses - pink,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12496,11,faballey,printed sleeveless crepe womens regular jumpsuit - white,"Size:Medium,Small,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12497,21,faballey,printed round neck cotton womens comfort fit midi dress - white,"Size:Large,Medium,Small,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12498,17,faballey,polka dots sleeveless georgette womens regular length jumpsuit - blue,"Size:Large,Medium,Small,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12499,2,faballey,floral sleeveless georgette womens regular length jumpsuit - yellow,"Size:Large,Medium,Small,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12500,1,faballey,floral sleeveless georgette womens regular length jumpsuit - natural,"Size:Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12501,16,faballey,solid crepe square neck womens midi dress - blue,"Size:Medium,Small,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12502,12,faballey,floral round neck lace womens mini dress - purple,"Size:X-Large,XX-Large,XXX-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12503,1,faballey,printed georgette womens regular dress - black,Size:X-Large,22.0,11.0,0.5,Westernwear-Women,20,20
12504,10,faballey,printed round neck georgette womens regular dresses - white,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12505,18,faballey,embellished round neck crepe womens regular dress - black,"Size:Large,Medium,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12506,0,faballey,floral georgette square neck womens midi dress - brown,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12507,11,faballey,stripes sleeveless viscose womens ankle length jumpsuit - red,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12508,16,faballey,solid cotton womens casual wear shrugs - blue,"Size:Large,Medium,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12509,0,faballey,solid polyester blend round neck womens shift dress - black,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12510,18,faballey,embellished one shoulder polyester blend womens regular dress - blue,"Size:Medium,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12511,20,faballey,solid halter neck georgette womens comfort fit gown - green,"Size:Medium,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12512,2,faballey,solid sleeveless georgette womens regular jumpsuits - green,"Size:Medium,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12513,6,faballey,floral georgette halter neck womens midi dress - blue,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12514,10,faballey,printed sleeveless crepe womens regular jumpsuit - purple,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12515,13,faballey,solid sleeveless viscose womens regular length jumpsuit - yellow,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12516,16,faballey,solid square neck crepe womens a-line dress - blue,Size:X-Small,22.0,11.0,0.5,Westernwear-Women,20,20
12517,10,faballey,floral sleeveless georgette womens regular length jumpsuit - white,"Size:Large,Small,X-Large,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12518,15,faballey,floral georgette square neck womens skater dress - natural,"Size:Medium,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12519,19,faballey,printed georgette womens regular dress - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12520,23,faballey,solid round neck cotton womens tiered dress - red,"Size:Medium,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12521,12,faballey,printed halter neck crepe womens straight fit maxi dress - black,Size:Medium,22.0,11.0,0.5,Westernwear-Women,20,20
12522,16,faballey,embellished round neck crepe womens regular dress - pink,"Size:Medium,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12523,25,faballey,embroidered crepe off shoulder womens midi dress - blue,"Size:Small,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12524,11,faballey,embellished round neck crepe womens mini dress - blue,Size:X-Large,22.0,11.0,0.5,Westernwear-Women,20,20
12525,0,faballey,solid fleece high neck womens sweatshirt - pink,"Size:Large,Small,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12526,7,faballey,striped collared neck cotton womens pyjama set - pink,"Size:Medium,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12527,9,faballey,solid short sleeves crepe womens maxi jumpsuit - maroon,Size:X-Large,22.0,11.0,0.5,Westernwear-Women,20,20
12528,14,faballey,floral georgette round neck womens skater dress - blue,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12529,8,faballey,checks sleeveless georgette womens regular length jumpsuit - pink,"Size:Large,Medium,Small,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12530,18,indya,embroidered georgette scoop neck womens regular top - purple,"Size:Large,Medium,Small,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12531,20,faballey,striped collared neck cotton womens pyjama set - blue,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12532,19,faballey,stripes sleeveless georgette womens regular length jumpsuit - red,"Size:Large,Medium,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12533,13,faballey,stripes sleeveless georgette womens longline jumpsuit - green,Size:X-Large,22.0,11.0,0.5,Westernwear-Women,20,20
12534,18,faballey,solid v neck polyester blend womens straight fit midi dress - pink,Size:Large,22.0,11.0,0.5,Westernwear-Women,20,20
12535,20,faballey,textured one shoulder polyester blend womens regular dresses - green,"Size:Large,Medium,Small,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12536,18,faballey,stripes sleeveless georgette womens maxi jumpsuit - green,"Size:Large,Small",22.0,11.0,0.5,Westernwear-Women,20,20
12537,5,faballey,printed square neck georgette womens straight fit dress - black,Size:X-Large,22.0,11.0,0.5,Westernwear-Women,20,20
12538,10,faballey,checked collared neck cotton womens pyjama set - blue,Size:Small,22.0,11.0,0.5,Westernwear-Women,20,20
12539,17,faballey,solid fleece high neck womens sweatshirt - green,"Size:Large,Medium,Small,X-Large",22.0,11.0,0.5,Westernwear-Women,20,20
12540,1,faballey,printed square neck georgette womens straight fit dress - black,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Westernwear-Women,20,20
12541,13,faballey,solid round neck fleece womens mini dress - green,Size:Large,22.0,11.0,0.5,Westernwear-Women,20,20
12542,21,indya,womens printed a-line tunic - blue,Size:X-Small,22.0,11.0,0.5,Westernwear-Women,20,20
12543,21,indya,geometric viscose v neck womens kurta - maroon,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12544,8,indya,shraddha kapoor for indya pink & white bandhej chevron tiered sharara pants - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12545,7,indya,shraddha kapoor for indya women pink & white geometric georgette chikankari kurta - pink,"Size:Large,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12546,15,indya,embroidered georgette scoop neck womens regular kurta - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12547,5,indya,shraddha kapoor for indya women mustard yellow ethnic motifs embroidered chikankari georgette kurta - yellow,Size:XX-Large,22.0,11.0,0.5,Indianwear-Women,20,20
12548,6,indya,embellished round neck georgette womens regular kurta - yellow,Size:XX-Large,22.0,11.0,0.5,Indianwear-Women,20,20
12549,3,indya,shraddha kapoor for indya women blue floral yoke design anarkali kurta - blue,"Size:Medium,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12550,6,indya,floral regular fit georgette womens festive wear sharara - green,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Indianwear-Women,20,20
12551,13,indya,solid regular fit polyester a20104030 festive sharara pants - pink,Size:Small,22.0,11.0,0.5,Indianwear-Women,20,20
12552,3,indya,embroidered georgette scoop neck womens regular tunic - pink,"Size:Large,Medium,Small,X-Large,XX-Large",22.0,11.0,0.5,Indianwear-Women,20,20
12553,10,indya,solid polyester womens regular length sharara pants - maroon,Size:X-Small,22.0,11.0,0.5,Indianwear-Women,20,20
12554,16,indya,printed regular fit georgette womens casual wear pants - blue,"Size:Large,Medium,Small,X-Large,X-Small",22.0,11.0,0.5,Indianwear-Women,20,20
