,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category
14,global desi,floral cotton v neck womens flared dress - pink,"Size:Large,Small",2699,1754,0.3,Indianwear-Women
11,latin quarters,printed v neck polyester womens regular fit dresses - peach,"Size:S,M,L,XL",2699,1889,0.3,Westernwear-Women
10,madame,solid polyester blend v neck womens dress - indigo,"Size:Large,Medium,Small,X-Large,XX-Large",2699,1889,0.3,Westernwear-Women
23,only,flared fit cropped rayon blend womens jeans - black,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Westernwear-Women
17,madame,regular fit ankle length denim womens jeans - indigo,"Size:26,28,30,32,34",2699,1889,0.3,Westernwear-Women
5,latin quarters,printed polyester womens regular fit dresses - plum,"Size:S,M,L,XL,XX-Large",2699,1889,0.3,Westernwear-Women
9,spykar,regular fit regular cotton womens jeans - light blue,"Size:26,28,30,32,34,36",2699,1889,0.3,Westernwear-Women
23,and,printed polyester v neck womens regular dress - black,"Size:8,12",2699,1889,0.3,Westernwear-Women
16,spykar,regular fit regular cotton lycra womens jeans - dark blue,"Size:26,28,30,32,34",2699,1889,0.3,Westernwear-Women
20,spykar,regular fit regular cotton womens jeans - mid blue,"Size:26,28,30,32,34,36",2699,1889,0.3,Westernwear-Women
5,latin quarters,printed cotton womens regular dress - natural,"Size:S,M,L,XL,XX-Large",2699,1889,0.3,Westernwear-Women
2,and,solid polyester v neck womens flared dress - black,Size:8,2699,1889,0.3,Westernwear-Women
4,spykar,regular fit regular cotton lycra womens jeans - dark blue,"Size:26,28,30,32,34,36",2699,1889,0.3,Westernwear-Women
20,spykar,regular fit regular cotton lycra womens jeans - black,"Size:26,28,30,32,34",2699,1889,0.3,Westernwear-Women
12,adidas,regular fit polyester womens casual shorts - black,"Size:Large,Medium,X-Large",2699,1889,0.3,Westernwear-Women
24,samshek,solid v neck polyester womens a line dress - green,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",2699,1889,0.3,Westernwear-Women
16,and,stripes rayon square neck womens a-line set - blue,Size:8,2699,1889,0.3,Westernwear-Women
15,and,solid v-neck polyester womens casual dress - black,"Size:8,10,12,14",2699,1889,0.3,Westernwear-Women
19,latin quarters,dyed round neck nylon womens regular dress - black,Size:L,2699,1889,0.3,Westernwear-Women
18,adidas,solid polyester crew neck womens t-shirt - burgundy,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Westernwear-Women
3,spykar,regular fit regular cotton womens jeans - light blue,"Size:26,28,30,32,34",2699,1889,0.3,Westernwear-Women
6,latin quarters,solid nylon blend womens regular dress - black,"Size:S,L",2699,1889,0.3,Westernwear-Women
5,latin quarters,printed viscose blend womens regular dress - natural,"Size:S,M,L,XL",2699,1889,0.3,Westernwear-Women
1,latin quarters,printed viscose blend womens regular dress - white,"Size:S,M,L",2699,1889,0.3,Westernwear-Women
13,adidas,stripes polyester slim fit womens casual pants - black,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Westernwear-Women
23,spykar,sleeveless cotton womens regular jacket - light blue,"Size:Large,Medium,Small,X-Large",2699,1889,0.3,Westernwear-Women
23,adidas,stripes cotton regular fit womens tights - grey,"Size:110,116,128,140",2699,1889,0.3,Westernwear-Women
4,spykar,regular fit regular cotton lycra womens jeans - black,"Size:26,28,30,32,34,36",2699,1889,0.3,Westernwear-Women
4,and,floral square neck rayon womens workwear dress - emerald,"Size:8,10",2699,1889,0.3,Westernwear-Women
7,and,printed collar neck viscose womens flared dress - black,Size:8,2699,1889,0.3,Westernwear-Women
17,only,solid polyester womens top - green,"Size:34,36,38,40,42",2699,1889,0.3,Westernwear-Women
19,adidas,solid fitted fit polyester womens track pants - black,"Size:X-Large,XX-Large,XXX-Large",2699,1889,0.3,Westernwear-Women
1,and,solid 3/4th sleeves womens regular fit jumpsuit - blue,"Size:8,14",2699,1889,0.3,Westernwear-Women
24,spykar,regular fit regular cotton lycra womens jeans - dark blue,"Size:26,28,30,32,34,36",2699,1889,0.3,Westernwear-Women
19,adidas,stripes cotton regular fit womens tights - black,"Size:110,116,128,140",2699,1889,0.3,Westernwear-Women
17,spykar,regular fit regular cotton lycra womens jeans - black,"Size:26,28,30,32,34,36",2699,1889,0.3,Westernwear-Women
12,and,solid round neck viscose women a line dress - blue mix light,"Size:14,16,18",2699,1889,0.3,Westernwear-Women
9,adidas,solid polyester round neck womens tank top - red,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Westernwear-Women
5,spykar,regular fit regular cotton lycra womens jeans - light blue,"Size:26,28,30,32,34,36",2699,1889,0.3,Westernwear-Women
2,adidas,solid polyester crew neck womens t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Westernwear-Women
25,aurelia,printed viscose round neck womens ethnic set - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2699,1889,0.3,Indianwear-Women
4,aurelia,yarn dyed cotton collar neck womens ethnic set - green,"Size:Large,Medium,Small,X-Large,XX-Large",2699,1889,0.3,Indianwear-Women
23,sweet dreams,printed rayon v neck womens sleepwear set - navy,"Size:Large,Medium,Small,X-Large",2699,1889,0.3,Lingerie&Nightwear-Women
14,adidas,solid polyester regular fit womens sports bra - purple,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Lingerie&Nightwear-Women
7,sweet dreams,printed rayon v neck womens sleepwear set - peach,"Size:Large,Medium,Small,X-Large",2699,1889,0.3,Lingerie&Nightwear-Women
20,adidas,printed polyester fitted womens sports bra - purple,"Size:Large,Medium,Small,X-Large",2699,1889,0.3,Lingerie&Nightwear-Women
3,adidas,solid polyester regular fit womens sports bra - pink,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Lingerie&Nightwear-Women
11,adidas,solid polyester regular fit womens sports bra - grey,"Size:Large,Medium,Small,X-Large,X-Small",2699,1889,0.3,Lingerie&Nightwear-Women
10,and,solid polyester square neck womens flared dress - sage,"Size:10,12,14,16,18",2699,2159,0.2,Westernwear-Women
17,and,solid round neck polyester womens straight top - black,"Size:8,10,12,14",2699,2159,0.2,Westernwear-Women
11,zink london,lace v neck polyester womens midi dress - white,"Size:Large,Medium,Small,X-Large",2699,2159,0.2,Westernwear-Women
7,and,floral polyester square neck womens straight dress - cream,"Size:8,10,12,14,16",2699,2159,0.2,Westernwear-Women
11,and,floral polyester boat neck womens flared dress - white,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
16,and,floral polyester collar neck womens straight dress - emerald,Size:16,2699,2159,0.2,Westernwear-Women
0,and,solid polyester collar neck womens straight dress - peach,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
12,zink london,lace round neck polyester womens midi dress - pink,"Size:Large,Medium,Small,X-Large",2699,2159,0.2,Westernwear-Women
25,and,solid square neck linen womens flared dress - orange,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
18,vero moda,solid lyocell v neck womens  shirts - blue,"Size:Large,Medium,Small,X-Large,X-Small",2699,2159,0.2,Westernwear-Women
25,only,solid regular fit viscose womens casual wear pants - black,"Size:Large,Medium,Small,X-Large,X-Small",2699,2159,0.2,Westernwear-Women
1,and,solid v neck polyester womens midi dress - lilac,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
11,vero moda,solid lyocell v neck womens  shirts - orange,"Size:Large,Medium,Small,X-Large,X-Small",2699,2159,0.2,Westernwear-Women
14,vero moda,solid lyocell v neck womens  shirts - green,"Size:Large,Medium,Small,X-Large,X-Small",2699,2159,0.2,Westernwear-Women
3,and,solid linen round neck womens straight dress - lemon,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
4,and,printed v-neck polyester womens a-line dress - sage,"Size:8,10,12,14,16",2699,2159,0.2,Westernwear-Women
18,and,solid polyester round neck womens regular dress - black,"Size:8,10,12,14,16",2699,2159,0.2,Westernwear-Women
14,and,floral rayon collar neck womens straight dress - white,"Size:8,10,12,14,16",2699,2159,0.2,Westernwear-Women
12,and,solid viscose v neck womens straight dress - sage,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
8,zink london,solid v neck polyester womens midi dress - pink,"Size:Large,Medium,Small,X-Large",2699,2159,0.2,Westernwear-Women
11,and,solid v neck polyester womens wrap dress - black,"Size:8,10,12,14,16",2699,2159,0.2,Westernwear-Women
7,vero moda,solid lyocell v neck womens  shirts - yellow,"Size:Large,Medium,Small,X-Large,X-Small",2699,2159,0.2,Westernwear-Women
24,only,solid skinny fit viscose womens casual wear pants - black,"Size:Large,Medium,Small,X-Large,X-Small",2699,2159,0.2,Westernwear-Women
13,and,floral polyester v neck womens regular dress - blue,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
24,and,tie and dye polyester halter neck womens regular dress - blue mix light,"Size:8,10,12,14",2699,2159,0.2,Westernwear-Women
13,and,solid linen collar neck womens straight dress - yellow,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
6,and,floral square neck linen womens straight dress - white,"Size:6,8,10,12,14,16",2699,2159,0.2,Westernwear-Women
19,and,floral linen round neck womens flared dress - pink,"Size:6,8,10,12,14,16",2699,2159,0.2,Westernwear-Women
10,global desi,solid sleeveless viscose womens full length jumpsuit - purple,"Size:Medium,Small,X-Small",2699,2159,0.2,Westernwear-Women
12,and,solid cotton round neck women regular top - pink,"Size:8,10,12,14,16,18",2699,2159,0.2,Westernwear-Women
2,global desi,solid round neck viscose womens calf length kurta - aqua,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
13,neerus,printed model mandarin womens ethnic set - rust,"Size:Large,Medium,X-Large,XX-Large",2699,2159,0.2,Indianwear-Women
13,global desi,geometric viscose round neck womens gown - mint,"Size:XL,Large,Medium,Small,X-Small",2699,2159,0.2,Indianwear-Women
21,global desi,solid viscose square neck womens straight kurta - indigo,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
15,global desi,solid viscose round neck womens flared top - pink mix,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
7,global desi,round neck straight womens kurta - maroon,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
15,global desi,solid viscose round neck womens ankle length kurta - indigo,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
0,global desi,geometric polyester round neck womens straight top - mid blue,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
23,global desi,solid viscose v neck womens straight top - mint,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
23,suti,solid cotton round neck womens ethnic set - navy,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
0,suti,solid cotton round neck womens ethnic set - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
6,global desi,mandarin neck straight womens kurta - lilac,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
0,global desi,geometric viscose square neck womens flared kurta - off white,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
18,global desi,geometric square neck viscose womens straight gown - mustard,"Size:XL,Large,Medium,Small,X-Small,XX-Large",2699,2159,0.2,Indianwear-Women
17,neerus,printed flex round neck womens salwar suit - green,"Size:Medium,X-Large",2699,2159,0.2,Indianwear-Women
9,suti,stripes rayon mandarin womens ethnic set - olive,"Size:Large,Medium,Small,X-Large,XX-Large",2699,2159,0.2,Indianwear-Women
24,neerus,printed flex round neck womens salwar suit - grey,Size:Medium,2699,2159,0.2,Indianwear-Women
25,and,foil viscose square neck womens flared dress - gold,Size:12,2699,2429,0.1,Westernwear-Women
10,and,solid cotton round neck womens regular dress - lilac,"Size:8,10,12,14,18",2699,2429,0.1,Westernwear-Women
6,and,solid cotton round neck womens regular dress - cream,"Size:8,16",2699,2429,0.1,Westernwear-Women
0,and,solid cotton round neck womens regular dress - multi,"Size:8,10,12,14,16,18",2699,2429,0.1,Westernwear-Women
14,and,solid cotton round neck womens regular dress - multi,"Size:8,10,12,14,16",2699,2429,0.1,Westernwear-Women
9,clara,unisex pure 925 sterling silver luca adjustable couple band,Nan,2699,2564,0.5,Jewellery-Women
0,clara,unisex pure 925 sterling silver monte adjustable couple band,Nan,2699,2564,0.5,Jewellery-Women
19,clara,womens 925 sterling silver daisy mangalsutra tanmaniya pendant with chain,Nan,2699,2564,0.5,Jewellery-Women
15,clara,925 sterling silver 5 stone mangalsutra tanmaniya pendant earring jewellery set with chain gift,Nan,2699,2564,0.5,Jewellery-Women
9,clara,womens 925 sterling silver poppy mangalsutra tanmaniya pendant with chain,Nan,2699,2564,0.5,Jewellery-Women
15,latin quarters,dyed turtle neck acrylic womens regular top - orange,Nan,2700,1350,0.5,Westernwear-Women
6,indya,v- neck regular designer womens tunic - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2700,1350,0.5,Indianwear-Women
14,indya,printed viscose v-neck womens regular fit tunic - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2700,1350,0.5,Indianwear-Women
3,indya,embellished silk womens regular length pants - blue,"Size:Small,X-Small",2700,1350,0.5,Indianwear-Women
20,signature sole,synthetic slipon womens casual sandals - gold,"Size:35,36,37,38,39",2700,1890,0.3,Footwear-Women
2,signature sole,synthetic slipon womens casual sandals - natural,"Size:36,37,38,39,40",2700,1890,0.3,Footwear-Women
25,faballey,printed georgette halter neck womens regular dress - pink,"Size:Large,Medium,Small,X-Small",2700,2160,0.2,Westernwear-Women
10,faballey,floral square neck georgette womens maxi dress - olive,"Size:Large,Medium,Small,X-Large,X-Small",2700,2160,0.2,Westernwear-Women
9,faballey,printed georgette v neck womens regular dress - blue,"Size:Large,Medium,Small,X-Large,X-Small",2700,2160,0.2,Westernwear-Women
3,faballey,printed georgette strappy neck womens regular dress - yellow,"Size:Large,Small,X-Large,X-Small",2700,2160,0.2,Westernwear-Women
3,faballey,embellished sleeveless crepe womens regular length jumpsuits - green,"Size:Large,Medium,Small,X-Large,X-Small",2700,2160,0.2,Westernwear-Women
2,faballey,embellished sleeveless crepe womens regular jumpsuit - blue,"Size:Small,X-Large",2700,2160,0.2,Westernwear-Women
15,faballey,polka dots georgette square neck womens skirt and strappy top set - white,"Size:Large,Medium,Small,X-Large,X-Small",2700,2160,0.2,Westernwear-Women
25,indya,embroidered v-neck silk womens regular dress - maroon,Size:Medium,2700,2160,0.2,Indianwear-Women
18,real effect,womens round cubic zirconia studded bangles - multi,Nan,2700,2160,0.2,Jewellery-Women
5,ziyaa,geometric mandarin rayon womens ethnic set - peacock,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2703,1081,0.6,Indianwear-Women
3,ziyaa,floral round neck rayon womens ethnic set - green,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2713,1085,0.6,Indianwear-Women
24,ziyaa,printed boat neck rayon womens ethnic set - blue,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2725,1090,0.6,Indianwear-Women
14,vastranand,solid zari silk blend festive wear womens regular saree - blue,Nan,2727,1772,0.3,Indianwear-Women
11,vastranand,solid zari silk blend festive wear womens regular saree - pink,Nan,2727,1772,0.3,Indianwear-Women
25,vastranand,solid zari silk blend festive wear womens regular saree - black,Nan,2727,1772,0.3,Indianwear-Women
15,vastranand,solid zari silk blend festive wear womens regular saree - orange,Nan,2727,1772,0.3,Indianwear-Women
11,janasya,solid crepe round neck womens kurta palazzo set with dupatta - peach,"Size:Large,X-Large,XX-Large,XXX-Large",2729,1364,0.5,Indianwear-Women
5,jewelz,maroon color and gold plated earrings,Nan,2739,958,0.6,Jewellery-Women
1,janasya,sequins net party wear designer womens sarees - grey,Nan,2749,962,0.6,Indianwear-Women
21,soie,womens v neck lace night gown - red,"Size:Large,X-Large,XX-Large",2750,1787,0.3,Lingerie&Nightwear-Women
23,stop,geometric mandarin rayon womens ethnic set - black,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2753,1101,0.6,Indianwear-Women
25,ziyaa,floral round neck rayon womens ethnic set - green,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2753,1101,0.6,Indianwear-Women
20,ziyaa,printed round neck crepe womens ethnic set - natural,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2755,1102,0.6,Indianwear-Women
9,ziyaa,printed mandarin rayon womens ethnic set - mustard,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2763,1105,0.6,Indianwear-Women
17,ziyaa,printed mandarin rayon womens ethnic set - red,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2765,1106,0.6,Indianwear-Women
7,magre,solid half sleeves polyester blend womens jumpsuit - green,"Size:Medium,Small,X-Small",2790,1116,0.6,Westernwear-Women
14,magre,solid half sleeves polyester blend womens jumpsuit - blue,"Size:Small,X-Small",2790,1116,0.6,Westernwear-Women
3,is.u,floral round neck cotton womens flared dress - red,"Size:Medium,Small,X-Large,XX-Large",2790,1395,0.5,Westernwear-Women
15,is.u,womens pink wrap neck dress - pink,"Size:Large,Medium,Small",2790,1395,0.5,Westernwear-Women
5,is.u,womens yellow wrap neck midi dress - yellow,Size:X-Small,2790,1395,0.5,Westernwear-Women
21,cover story,solid regular fit linen women casual women trousers - olive,Size:32,2790,1674,0.4,Westernwear-Women
9,cover story,solid regular fit linen women casual women trousers - navy,Size:28,2790,1674,0.4,Westernwear-Women
0,samshek,solid crepe v neck womens party wear shirt - black,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",2790,1953,0.3,Westernwear-Women
0,samshek,solid crepe v neck womens party wear shirt - red,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",2790,1953,0.3,Westernwear-Women
20,samshek,solid round neck crepe womens a line dress - black,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",2790,1953,0.3,Westernwear-Women
2,samshek,solid round neck polyester womens regular dress - black,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",2790,2232,0.2,Westernwear-Women
10,samshek,solid cotton round neck womens regular top - black,"Size:4X-Large,5X-Large,Large,Medium,Small,X-Large,X-Small,XX-Large,XX-Small,XXX-Large",2790,2371,0.1,Westernwear-Women
10,skagen,womens anette silver-tone glass beaded bracelet skj1191040,Nan,2795,1118,0.6,Jewellery-Women
21,gipsy,womens v neck printed high low dress - green,"Size:Large,Medium,Small,X-Large",2795,1397,0.5,Westernwear-Women
0,gipsy,printed v-neck polyester womens flared dress - yellow,Size:XX-Large,2795,1397,0.5,Westernwear-Women
3,catwalk,synthetic slip on womens occasion flats - brown,"Size:4,5,6,7,8,9",2795,1397,0.5,Footwear-Women
7,catwalk,fabric velcro womens casual wear ballerinas - black,"Size:4,5,6,7,8",2795,1397,0.5,Footwear-Women
19,catwalk,polyurethane buckle womens ethnic open toes - brown,"Size:5,6,7",2795,1397,0.5,Footwear-Women
9,catwalk,synthetic slipon womens casual wear flip flops - brown,"Size:5,6,7",2795,1397,0.5,Footwear-Women
2,catwalk,synthetic slip on womens occasion wear loafers - yellow,"Size:4,5,6,7,8,9",2795,1397,0.5,Footwear-Women
23,catwalk,patent tie up womens casual wear loafers - blue,"Size:5,6,7",2795,1397,0.5,Footwear-Women
19,gipsy,womens solid shirt dress - olive,"Size:Small,XX-Large",2795,1956,0.3,Westernwear-Women
7,gipsy,womens v neck printed knee length dress - navy,"Size:Medium,Small,X-Large",2795,1956,0.3,Westernwear-Women
2,gipsy,stripes v-neck linen womens front open dress - khaki,Size:XX-Large,2795,1956,0.3,Westernwear-Women
12,gipsy,womens v neck printed flared dress - navy,"Size:Large,Medium,Small,X-Large,XX-Large",2795,1956,0.3,Westernwear-Women
21,gipsy,womens round neck floral print shift dress - white,"Size:Large,Medium,Small,X-Large",2795,1956,0.3,Westernwear-Women
21,catwalk,synthetic round toe womens casual wear sandals - khaki,"Size:5,6,7",2795,2236,0.2,Footwear-Women
5,catwalk,synthetic slip on womens casual wear sandals - gold,"Size:4,5,6,7,8,9",2795,2236,0.2,Footwear-Women
8,catwalk,synthetic slip on womens party wear sandals - gold,"Size:4,5,6,7,8,9",2795,2236,0.2,Footwear-Women
24,catwalk,suede slip on womens casual wear sandals - gunmetal,"Size:4,5,6,7,8,9",2795,2236,0.2,Footwear-Women
24,catwalk,raffia slipon womens work wear ballerinas - natural,"Size:4,5,6,7,8,9",2795,2236,0.2,Footwear-Women
4,catwalk,synthetic slipon womens casual wear ballerinas - stone,"Size:4,5,6,7,8",2795,2236,0.2,Footwear-Women
9,catwalk,pu round toe womens casual wear sandals - gold,"Size:5,6,7",2795,2236,0.2,Footwear-Women
14,jewelz,gold plated flower design necklace with multi white stones and beads,Nan,2796,978,0.6,Jewellery-Women
23,janasya,embroidered mandarin a line designer womens kurtas - mustard,"Size:Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",2798,979,0.6,Indianwear-Women
5,ziyaa,floral mandarin rayon womens ethnic set - cream,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",2798,1119,0.6,Indianwear-Women
20,zink london,womens multi stripes shirt style dress - grey,Size:X-Small,2799,699,0.7,Westernwear-Women
24,zink london,womens brown v-neck striped shirt dress - pink,Size:X-Small,2799,699,0.7,Westernwear-Women
16,zink london,womens v neck printed a-line dress - blue,"Size:Large,Small,X-Small",2799,699,0.7,Westernwear-Women
6,zink london,womens off shoulder neck stripe skater dress - black,"Size:Large,Small,X-Small",2799,699,0.7,Westernwear-Women
5,varanga,printed cotton round neck womens calf length kurta - black,"Size:Large,Medium,Small,X-Large,XX-Large",2799,699,0.7,Indianwear-Women
23,varanga,gotta patti round neck straight designer womens kurtas - red,"Size:Large,Medium,Small,X-Large,XX-Large",2799,699,0.7,Indianwear-Women
16,varanga,printed cotton round neck womens regular fit kurta - peach,Size:Small,2799,699,0.7,Indianwear-Women
8,latin quarters,printed v neck polyester womens regular fit dress - maroon,"Size:M,L,XL",2799,799,0.7,Westernwear-Women
24,latin quarters,printed v- neck polyester womens regular dress - ivory,Size:S,2799,799,0.7,Westernwear-Women
24,infuse,solid v-neck polyester womens regular fit a-line dress - red,"Size:Large,Medium,Small,X-Large,XX-Large",2799,839,0.7,Westernwear-Women
8,varanga,gotta patti printed silk v-neck womens regular fit kurta - pink,"Size:Large,Medium,Small,X-Large,XX-Large",2799,839,0.7,Indianwear-Women
21,varanga,printed round neck cotton womens straight kurta - blue,"Size:Large,Medium,Small,X-Large,X-Small",2799,839,0.7,Indianwear-Women
2,juniper,printed rayon round neck womens tiered dress - pink,"Size:Medium,Small",2799,839,0.7,Indianwear-Women
2,varanga,printed cotton round neck womens straight fit kurta - pink,"Size:Large,Medium,Small,X-Large,XX-Large",2799,839,0.7,Indianwear-Women
9,varanga,embroidered cotton round neck womens regular fit kurta - peach,Size:Small,2799,839,0.7,Indianwear-Women
0,global desi,womens fit and flare gathered pleated floral casual wear sharara - mint,"Size:XL,Large,Medium,Small",2799,839,0.7,Indianwear-Women
21,varanga,embellished silk round neck womens regular fit kurta - blue,"Size:Medium,Small,XX-Large",2799,839,0.7,Indianwear-Women
1,varanga,embellished silk mandarin neck womens regular fit kurta - mauve,"Size:Small,XX-Large",2799,839,0.7,Indianwear-Women
23,varanga,printed cotton round neck womens straight fit kurta - blue,"Size:Large,Small",2799,839,0.7,Indianwear-Women
12,kami kubi,printed cotton round neck womens calf length kurta - yellow,"Size:Large,Medium",2799,839,0.7,Indianwear-Women
2,juniper,printed full sleeves rayon womens full length jumpsuit - olive,"Size:Large,Medium,Small,X-Large",2799,979,0.6,Westernwear-Women
25,juniper,printed full sleeves rayon womens full length jumpsuit - peacock,"Size:Large,Medium,Small,X-Large",2799,979,0.6,Westernwear-Women
6,juniper,printed round neck satin womens flared dress - maroon,"Size:Large,Medium,Small,X-Large,X-Small",2799,979,0.6,Indianwear-Women
16,juniper,printed rayon round neck womens flared dress - mustard,"Size:Large,Medium,Small,X-Large,XX-Large",2799,979,0.6,Indianwear-Women
4,juniper,printed rayon mandarin womens a line dress - mint,"Size:Large,Medium,Small,X-Large",2799,979,0.6,Indianwear-Women
11,juniper,womens black georgette printed anarkali kurta with poly crepe lining - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,979,0.6,Indianwear-Women
6,juniper,womens ivory georgette printed anarkali kurta with poly crepe lining - ivory,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",2799,979,0.6,Indianwear-Women
23,juniper,printed rayon mandarin womens a line dress - black,"Size:Large,Medium,Small,X-Large",2799,979,0.6,Indianwear-Women
7,juniper,printed rayon mandarin womens a line dress - peach,"Size:Large,Medium,Small,X-Large",2799,979,0.6,Indianwear-Women
25,varanga,printed cotton round neck womens regular fit kurta - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",2799,979,0.6,Indianwear-Women
13,juniper,womens teal dull satin placement printed ethnic dress with poly crepe lining - peacock,"Size:Small,X-Small",2799,979,0.6,Indianwear-Women
20,juniper,printed rayon round neck womens tiered dress - blue,"Size:Medium,X-Large",2799,979,0.6,Indianwear-Women
9,juniper,printed round neck satin womens flared dress - navy,"Size:Large,Medium,Small,X-Large,X-Small",2799,979,0.6,Indianwear-Women
11,varanga,printed silk v-neck womens regular fit kurta - mustard,"Size:Small,XX-Large",2799,979,0.6,Indianwear-Women
15,varanga,gotta patti printed cotton round neck womens regular fit kurta - peach,Size:XX-Large,2799,979,0.6,Indianwear-Women
25,juniper,embroidered rayon dobby round neck womens kaftan - blue,"Size:Large,Medium,Small,X-Large",2799,979,0.6,Lingerie&Nightwear-Women
20,zink london,printed cotton womens shift dress - blue,Size:Large,2799,1119,0.6,Westernwear-Women
4,and,women v-neck floral fit and flare gown - lemon,Size:8,2799,1119,0.6,Westernwear-Women
7,zink london,printed polyester round neck womens casual wear dresses - white,"Size:Large,Medium,Small,X-Large,XX-Large",2799,1119,0.6,Westernwear-Women
7,and,womens round neck solid top - flash,"Size:8,10,12",2799,1119,0.6,Westernwear-Women
11,zink london,printed halter neck polyester womens a-line dress - black,"Size:Large,Medium,Small,X-Large,X-Small",2799,1119,0.6,Westernwear-Women
14,zink london,acrylic blend women sweaters - black,"Size:Large,Medium,Small,X-Large",2799,1119,0.6,Westernwear-Women
23,zink london,stripes acrylic womens sweater - white,"Size:Large,Medium,X-Large",2799,1119,0.6,Westernwear-Women
15,zink london,acrylic women sweaters - peach,"Size:Large,Medium,Small,X-Large",2799,1119,0.6,Westernwear-Women
4,zink london,printed round neck polyester womens shift dress - multi,Size:X-Small,2799,1119,0.6,Westernwear-Women
12,zink london,acrylic women sweaters - rust,"Size:Large,Medium,Small,X-Large",2799,1119,0.6,Westernwear-Women
23,dolce crudo,womens secret somedays denim dungaree - light blue,"Size:26,28,30,32,34",2799,1119,0.6,Westernwear-Women
13,zink london,solid high neck acrylic womens sweater - blue,"Size:Medium,X-Large",2799,1119,0.6,Westernwear-Women
11,zink london,stripes cotton collar neck womens casual wear dresses - white,"Size:Large,Medium,Small,X-Large",2799,1119,0.6,Westernwear-Women
23,dolce crudo,womens breakaway denim skirt - blue,"Size:26,28,30,32,34",2799,1119,0.6,Westernwear-Women
19,zink london,printed scoop neck polyester womens dresses - black,Size:Medium,2799,1119,0.6,Westernwear-Women
15,zink london,colour blocked round neck acrylic womens sweaters - multi,Size:Large,2799,1119,0.6,Westernwear-Women
